存货编码,商品名称,规格,型号/级别,品牌,单位,skuid,goodsid,起订量,商品类型,是否四氯化碳,分类类型,成品参考交期,牌价,仓库ID,仓库名称
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,222416,221621,1,4,0,2,7,12.2,29,平台仓
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,222416,221621,1,4,0,2,7,12.2,1370,中基仓(上海仓)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,222416,221621,1,4,0,2,7,12.2,57,股份成品仓（厂标)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,222416,221621,1,4,0,2,7,12.2,79,佛山西陇成品(固)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,222416,221621,1,4,0,2,7,12.2,85,四川小成品（固）
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,222416,221621,1,4,0,2,7,12.2,48,股份佛山成品（固）
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,226511,223668,1,4,0,2,7,12.2,30,平台仓
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,226511,223668,1,4,0,2,7,12.2,1370,中基仓(上海仓)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,226511,223668,1,4,0,2,7,12.2,57,股份成品仓（厂标)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,226511,223668,1,4,0,2,7,12.2,79,佛山西陇成品(固)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,226511,223668,1,4,0,2,7,12.2,85,四川小成品（固）
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,226511,223668,1,4,0,2,7,12.2,48,股份佛山成品（固）
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,230606,225715,1,4,0,2,7,12.2,28,平台仓
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,230606,225715,1,4,0,2,7,12.2,1370,中基仓(上海仓)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,230606,225715,1,4,0,2,7,12.2,57,股份成品仓（厂标)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,230606,225715,1,4,0,2,7,12.2,79,佛山西陇成品(固)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,230606,225715,1,4,0,2,7,12.2,85,四川小成品（固）
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,230606,225715,1,4,0,2,7,12.2,48,股份佛山成品（固）
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,234701,227762,1,4,0,2,7,12.2,77,平台仓
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,234701,227762,1,4,0,2,7,12.2,1370,中基仓(上海仓)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,234701,227762,1,4,0,2,7,12.2,57,股份成品仓（厂标)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,234701,227762,1,4,0,2,7,12.2,79,佛山西陇成品(固)
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,234701,227762,1,4,0,2,7,12.2,85,四川小成品（固）
1010310201700,氢氧化钠,CP500g/瓶,CP,西化,瓶,234701,227762,1,4,0,2,7,12.2,48,股份佛山成品（固）
1010310201700,氢氧化钠,CP500g/瓶,,西化,瓶,514361,508025,1,4,0,2,0,8.54,17,平台佛山仓
1010310201700,氢氧化钠,CP500g/瓶,,西化,瓶,514361,508025,1,4,0,2,0,8.54,1370,中基仓(上海仓)
1010310201700,氢氧化钠,CP500g/瓶,,西化,瓶,514361,508025,1,4,0,2,0,8.54,57,股份成品仓（厂标)
1010310201700,氢氧化钠,CP500g/瓶,,西化,瓶,514361,508025,1,4,0,2,0,8.54,79,佛山西陇成品(固)
1010310201700,氢氧化钠,CP500g/瓶,,西化,瓶,514361,508025,1,4,0,2,0,8.54,85,四川小成品（固）
1010310201700,氢氧化钠,CP500g/瓶,,西化,瓶,514361,508025,1,4,0,2,0,8.54,48,股份佛山成品（固）
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76475,76532,170,2,0,2,7,72.8,29,平台仓
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76475,76532,170,2,0,2,7,72.8,64,四川大成品（液）
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76475,76532,170,2,0,2,7,72.8,81,佛山西陇成品(二)
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76475,76532,170,2,0,2,7,72.8,2539,易制毒仓
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76475,76532,170,2,0,2,7,72.8,58,股份成品库（二）
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76476,76533,170,2,0,2,7,72.8,30,平台仓
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76476,76533,170,2,0,2,7,72.8,64,四川大成品（液）
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76476,76533,170,2,0,2,7,72.8,81,佛山西陇成品(二)
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76476,76533,170,2,0,2,7,72.8,2539,易制毒仓
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76476,76533,170,2,0,2,7,72.8,58,股份成品库（二）
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76477,76534,170,2,0,2,7,72.8,28,平台仓
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76477,76534,170,2,0,2,7,72.8,64,四川大成品（液）
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76477,76534,170,2,0,2,7,72.8,81,佛山西陇成品(二)
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76477,76534,170,2,0,2,7,72.8,2539,易制毒仓
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,76477,76534,170,2,0,2,7,72.8,58,股份成品库（二）
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,83912,83982,170,2,0,2,7,72.8,77,平台仓
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,83912,83982,170,2,0,2,7,72.8,64,四川大成品（液）
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,83912,83982,170,2,0,2,7,72.8,81,佛山西陇成品(二)
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,83912,83982,170,2,0,2,7,72.8,2539,易制毒仓
1430020107700,甲苯,AR170kg/桶,AR,西化,KG,83912,83982,170,2,0,2,7,72.8,58,股份成品库（二）
1430020107700,甲苯,AR170KG/桶,,西化,KG,314369,306677,170,2,0,2,0,50.96,17,平台佛山仓
1430020107700,甲苯,AR170KG/桶,,西化,KG,314369,306677,170,2,0,2,0,50.96,64,四川大成品（液）
1430020107700,甲苯,AR170KG/桶,,西化,KG,314369,306677,170,2,0,2,0,50.96,81,佛山西陇成品(二)
1430020107700,甲苯,AR170KG/桶,,西化,KG,314369,306677,170,2,0,2,0,50.96,2539,易制毒仓
1430020107700,甲苯,AR170KG/桶,,西化,KG,314369,306677,170,2,0,2,0,50.96,58,股份成品库（二）
1280340108200,乙醇（无水乙醇）,AR160kg/桶,,西化,KG,1778,1778,160,4,0,2,0,18.34,17,平台佛山仓
1280340108200,乙醇（无水乙醇）,AR160kg/桶,,西化,KG,1778,1778,160,4,0,2,0,18.34,1370,中基仓(上海仓)
1280340108200,乙醇（无水乙醇）,AR160kg/桶,,西化,KG,1778,1778,160,4,0,2,0,18.34,64,四川大成品（液）
1280340108200,乙醇（无水乙醇）,AR160kg/桶,,西化,KG,1778,1778,160,4,0,2,0,18.34,58,股份成品库（二）
1280340108200,乙醇（无水乙醇）,AR160kg/桶,,西化,KG,1778,1778,160,4,0,2,0,18.34,2536,佛山天津仓
1280340108200,乙醇（无水乙醇）,AR160kg/桶,,西化,KG,1778,1778,160,4,0,2,0,18.34,81,佛山西陇成品(二)
1280340108200,乙醇（无水乙醇）,AR160kg/桶,,西化,KG,1778,1778,160,4,0,2,0,18.34,49,股份佛山成品（二）
1280340108200,乙醇（无水乙醇）,AR160kg/桶,,西化,KG,1778,1778,160,4,0,2,0,18.34,4,精细佛山仓
1280340108200,乙醇（无水乙醇）,AR160kg/桶,,西化,KG,1778,1778,160,4,0,2,0,18.34,4481,冲单仓
1280340108200,乙醇（无水乙醇）,AR160kg/桶,,西化,KG,1778,1778,160,4,0,2,0,18.34,4473,冲单仓
1280340108200,乙醇（无水乙醇）,AR160kg/桶,,西化,KG,1778,1778,160,4,0,2,0,18.34,4467,甲乙液体成品(大)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,29,平台仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,91,平台实体仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,1370,中基仓(上海仓)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,64,四川大成品（液）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,58,股份成品库（二）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,2536,佛山天津仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,81,佛山西陇成品(二)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,49,股份佛山成品（二）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,4,精细佛山仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,4481,冲单仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,4473,冲单仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,221716,491829,160,4,0,2,0,26.2,4467,甲乙液体成品(大)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,225811,498754,160,4,0,2,0,26.2,30,平台仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,225811,498754,160,4,0,2,0,26.2,1370,中基仓(上海仓)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,225811,498754,160,4,0,2,0,26.2,64,四川大成品（液）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,225811,498754,160,4,0,2,0,26.2,58,股份成品库（二）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,225811,498754,160,4,0,2,0,26.2,2536,佛山天津仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,225811,498754,160,4,0,2,0,26.2,81,佛山西陇成品(二)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,225811,498754,160,4,0,2,0,26.2,49,股份佛山成品（二）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,225811,498754,160,4,0,2,0,26.2,4,精细佛山仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,225811,498754,160,4,0,2,0,26.2,4481,冲单仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,225811,498754,160,4,0,2,0,26.2,4473,冲单仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,225811,498754,160,4,0,2,0,26.2,4467,甲乙液体成品(大)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,229906,499662,160,4,0,2,0,26.2,28,平台仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,229906,499662,160,4,0,2,0,26.2,1370,中基仓(上海仓)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,229906,499662,160,4,0,2,0,26.2,64,四川大成品（液）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,229906,499662,160,4,0,2,0,26.2,58,股份成品库（二）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,229906,499662,160,4,0,2,0,26.2,2536,佛山天津仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,229906,499662,160,4,0,2,0,26.2,81,佛山西陇成品(二)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,229906,499662,160,4,0,2,0,26.2,49,股份佛山成品（二）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,229906,499662,160,4,0,2,0,26.2,4,精细佛山仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,229906,499662,160,4,0,2,0,26.2,4481,冲单仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,229906,499662,160,4,0,2,0,26.2,4473,冲单仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,229906,499662,160,4,0,2,0,26.2,4467,甲乙液体成品(大)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,234001,500557,160,4,0,2,0,26.2,77,平台仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,234001,500557,160,4,0,2,0,26.2,1370,中基仓(上海仓)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,234001,500557,160,4,0,2,0,26.2,64,四川大成品（液）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,234001,500557,160,4,0,2,0,26.2,58,股份成品库（二）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,234001,500557,160,4,0,2,0,26.2,2536,佛山天津仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,234001,500557,160,4,0,2,0,26.2,81,佛山西陇成品(二)
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,234001,500557,160,4,0,2,0,26.2,49,股份佛山成品（二）
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,234001,500557,160,4,0,2,0,26.2,4,精细佛山仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,234001,500557,160,4,0,2,0,26.2,4481,冲单仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,234001,500557,160,4,0,2,0,26.2,4473,冲单仓
1280340108200,乙醇(无水乙醇),AR160kg/桶,AR,西化,KG,234001,500557,160,4,0,2,0,26.2,4467,甲乙液体成品(大)
1270610204201,一水合柠檬酸（柠檬酸）,CP25kg/袋,,西化,KG,1750,1750,25,0,0,2,0,15.3,17,平台佛山仓
1270610204201,一水合柠檬酸（柠檬酸）,CP25kg/袋,,西化,KG,1750,1750,25,0,0,2,0,15.3,4,精细佛山仓
1270610204201,一水合柠檬酸（柠檬酸）,CP25kg/袋,,西化,KG,1750,1750,25,0,0,2,0,15.3,58,股份成品库（二）
1270610204201,一水合柠檬酸（柠檬酸）,CP25kg/袋,,西化,KG,1750,1750,25,0,0,2,0,15.3,49,股份佛山成品（二）
1270610204201,一水合柠檬酸（柠檬酸）,CP25kg/袋,,西化,KG,1750,1750,25,0,0,2,0,15.3,81,佛山西陇成品(二)
1270610204201,一水合柠檬酸（柠檬酸）,CP25kg/袋,,西化,KG,1750,1750,25,0,0,2,0,15.3,4465,丙类固体成品(袋)
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,221374,491655,25,0,0,2,0,21.8,29,平台仓
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,221374,491655,25,0,0,2,0,21.8,4,精细佛山仓
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,221374,491655,25,0,0,2,0,21.8,58,股份成品库（二）
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,221374,491655,25,0,0,2,0,21.8,49,股份佛山成品（二）
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,221374,491655,25,0,0,2,0,21.8,81,佛山西陇成品(二)
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,221374,491655,25,0,0,2,0,21.8,4465,丙类固体成品(袋)
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,225469,498579,25,0,0,2,0,21.8,30,平台仓
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,225469,498579,25,0,0,2,0,21.8,4,精细佛山仓
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,225469,498579,25,0,0,2,0,21.8,58,股份成品库（二）
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,225469,498579,25,0,0,2,0,21.8,49,股份佛山成品（二）
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,225469,498579,25,0,0,2,0,21.8,81,佛山西陇成品(二)
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,225469,498579,25,0,0,2,0,21.8,4465,丙类固体成品(袋)
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,229564,499503,25,0,0,2,0,21.8,28,平台仓
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,229564,499503,25,0,0,2,0,21.8,4,精细佛山仓
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,229564,499503,25,0,0,2,0,21.8,58,股份成品库（二）
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,229564,499503,25,0,0,2,0,21.8,49,股份佛山成品（二）
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,229564,499503,25,0,0,2,0,21.8,81,佛山西陇成品(二)
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,229564,499503,25,0,0,2,0,21.8,4465,丙类固体成品(袋)
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,233659,500398,25,0,0,2,0,21.8,77,平台仓
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,233659,500398,25,0,0,2,0,21.8,4,精细佛山仓
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,233659,500398,25,0,0,2,0,21.8,58,股份成品库（二）
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,233659,500398,25,0,0,2,0,21.8,49,股份佛山成品（二）
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,233659,500398,25,0,0,2,0,21.8,81,佛山西陇成品(二)
1270610204201,一水合柠檬酸(柠檬酸),CP25kg/袋,CP,西化,KG,233659,500398,25,0,0,2,0,21.8,4465,丙类固体成品(袋)
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,221387,221026,25,4,0,2,7,26.4,29,平台仓
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,221387,221026,25,4,0,2,7,26.4,91,平台实体仓
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,221387,221026,25,4,0,2,7,26.4,58,股份成品库（二）
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,221387,221026,25,4,0,2,7,26.4,81,佛山西陇成品(二)
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,225482,223073,25,4,0,2,7,26.4,30,平台仓
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,225482,223073,25,4,0,2,7,26.4,58,股份成品库（二）
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,225482,223073,25,4,0,2,7,26.4,81,佛山西陇成品(二)
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,229577,225120,25,4,0,2,7,26.4,28,平台仓
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,229577,225120,25,4,0,2,7,26.4,58,股份成品库（二）
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,229577,225120,25,4,0,2,7,26.4,81,佛山西陇成品(二)
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,233672,227167,25,4,0,2,7,26.4,77,平台仓
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,233672,227167,25,4,0,2,7,26.4,58,股份成品库（二）
1010400204202,一水合硫酸氢钠(硫酸氢钠),CP25kg/桶,CP,西化,KG,233672,227167,25,4,0,2,7,26.4,81,佛山西陇成品(二)
1010110204201,氯化钠,CP25kg/袋,,西化,KG,1432,1432,25,0,0,2,0,7.4,17,平台佛山仓
1010110204201,氯化钠,CP25kg/袋,,西化,KG,1432,1432,25,0,0,2,0,7.4,49,股份佛山成品（二）
1010110204201,氯化钠,CP25kg/袋,,西化,KG,1432,1432,25,0,0,2,0,7.4,81,佛山西陇成品(二)
1010110204201,氯化钠,CP25kg/袋,,西化,KG,1432,1432,25,0,0,2,0,7.4,58,股份成品库（二）
1010110204201,氯化钠,CP25kg/袋,,西化,KG,1432,1432,25,0,0,2,0,7.4,4465,丙类固体成品(袋)
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,222512,492175,25,0,0,2,0,10.6,29,平台仓
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,222512,492175,25,0,0,2,0,10.6,91,平台实体仓
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,222512,492175,25,0,0,2,0,10.6,49,股份佛山成品（二）
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,222512,492175,25,0,0,2,0,10.6,81,佛山西陇成品(二)
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,222512,492175,25,0,0,2,0,10.6,58,股份成品库（二）
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,222512,492175,25,0,0,2,0,10.6,4465,丙类固体成品(袋)
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,226607,499095,25,0,0,2,0,10.6,30,平台仓
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,226607,499095,25,0,0,2,0,10.6,49,股份佛山成品（二）
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,226607,499095,25,0,0,2,0,10.6,81,佛山西陇成品(二)
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,226607,499095,25,0,0,2,0,10.6,58,股份成品库（二）
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,226607,499095,25,0,0,2,0,10.6,4465,丙类固体成品(袋)
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,230702,499995,25,0,0,2,0,10.6,28,平台仓
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,230702,499995,25,0,0,2,0,10.6,49,股份佛山成品（二）
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,230702,499995,25,0,0,2,0,10.6,81,佛山西陇成品(二)
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,230702,499995,25,0,0,2,0,10.6,58,股份成品库（二）
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,230702,499995,25,0,0,2,0,10.6,4465,丙类固体成品(袋)
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,234797,500898,25,0,0,2,0,10.6,77,平台仓
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,234797,500898,25,0,0,2,0,10.6,49,股份佛山成品（二）
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,234797,500898,25,0,0,2,0,10.6,81,佛山西陇成品(二)
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,234797,500898,25,0,0,2,0,10.6,58,股份成品库（二）
1010110204201,氯化钠,CP25kg/袋,CP,西化,KG,234797,500898,25,0,0,2,0,10.6,4465,丙类固体成品(袋)
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,221813,221260,25,0,0,2,7,33.0,29,平台仓
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,221813,221260,25,0,0,2,7,33.0,91,平台实体仓
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,221813,221260,25,0,0,2,7,33.0,2533,佛山成品（液）
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,221813,221260,25,0,0,2,7,33.0,81,佛山西陇成品(二)
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,221813,221260,25,0,0,2,7,33.0,65,四川大成品（固）
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,221813,221260,25,0,0,2,7,33.0,58,股份成品库（二）
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,225908,223307,25,0,0,2,7,33.0,30,平台仓
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,225908,223307,25,0,0,2,7,33.0,2533,佛山成品（液）
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,225908,223307,25,0,0,2,7,33.0,81,佛山西陇成品(二)
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,225908,223307,25,0,0,2,7,33.0,65,四川大成品（固）
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,225908,223307,25,0,0,2,7,33.0,58,股份成品库（二）
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,230003,225354,25,0,0,2,7,33.0,28,平台仓
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,230003,225354,25,0,0,2,7,33.0,2533,佛山成品（液）
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,230003,225354,25,0,0,2,7,33.0,81,佛山西陇成品(二)
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,230003,225354,25,0,0,2,7,33.0,65,四川大成品（固）
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,230003,225354,25,0,0,2,7,33.0,58,股份成品库（二）
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,234098,227401,25,0,0,2,7,33.0,77,平台仓
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,234098,227401,25,0,0,2,7,33.0,2533,佛山成品（液）
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,234098,227401,25,0,0,2,7,33.0,81,佛山西陇成品(二)
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,234098,227401,25,0,0,2,7,33.0,65,四川大成品（固）
1010950204202,二水合柠檬酸三钠(柠檬酸三钠),CP25kg/桶,CP,西化,KG,234098,227401,25,0,0,2,7,33.0,58,股份成品库（二）
2010820304201,无水磷酸二氢钠,GY25kg/袋,,中鑫蜀龙,KG,604897,598426,25,0,0,2,0,0.0,29,平台仓
2010820304201,无水磷酸二氢钠,GY25kg/袋,,中鑫蜀龙,KG,604897,598426,25,0,0,2,0,0.0,13,直运仓
2010820304201,无水磷酸二氢钠,GY25kg/袋,,中鑫蜀龙,KG,604897,598426,25,0,0,2,0,0.0,2,穗杰新仓
2010820304201,无水磷酸二氢钠,GY25kg/袋,,中鑫蜀龙,KG,604898,598427,25,0,0,2,0,0.0,30,平台仓
